StudentId,DiasSemUso,TotalSessoes,TotalGasto
8452604,180,5,0.00
10728534,36,5,0.00
78880268,36,6,0.00
44671201,59,3,0.00
33829626,27,3,0.00
81653489,29,10,0.00
84409398,81,5,0.00
22165611,194,1,0.00
41425077,2,35,0.00
91679692,22,14,0.00
66511629,15,5,0.00
99769649,23,10,0.00
90902001,211,1,0.00
74624308,73,6,0.00
31204694,0,37,59.80
48282800,211,1,0.00
15075720,178,3,0.00
26232872,56,10,0.00
29699757,69,17,0.00
38962641,172,3,0.00
65567011,192,1,0.00
41998724,16,10,0.00
96631740,1,100,0.00
69624191,206,1,0.00
3055908,193,2,0.00
81232474,21,16,0.00
52930083,45,15,0.00
11027786,205,1,0.00
46914651,191,1,0.00
10933308,121,4,0.00
5375027,10,14,0.00
87562627,20,2,0.00
26021898,70,5,0.00
89956341,66,15,0.00
92005273,101,2,0.00
95434193,186,4,0.00
95085349,192,2,0.00
7049344,171,22,0.00
74113956,13,30,0.00
99086350,15,11,0.00
53383590,5,56,0.00
596343,177,9,209.30
76994373,174,2,0.00
62377661,99,7,0.00
39720982,15,11,0.00
88905947,64,8,0.00
54235885,178,5,0.00
82516172,1,22,0.00
17177513,3,12,0.00
26554022,4,32,0.00
3063757,6,17,0.00
67914780,8,40,209.30
63608066,211,1,0.00
49466178,206,1,0.00
789573,200,1,0.00
32903740,184,1,0.00
16148782,0,11,29.90
37379997,63,5,0.00
56323400,190,3,0.00
69813917,10,23,0.00
92939171,6,22,0.00
9928467,41,9,0.00
95769581,191,5,0.00
68271439,201,1,0.00
25823281,192,1,0.00
82591214,201,1,0.00
90018525,191,2,0.00
50717018,190,2,0.00
15875624,58,3,0.00
81326451,207,1,0.00
52678104,17,14,0.00
18752646,205,1,0.00
6139373,2,14,0.00
70561037,19,8,0.00
23354917,55,8,0.00
18192719,1,3,0.00
17502991,4,77,0.00
42811526,132,6,0.00
72860382,199,2,0.00
66922617,184,1,0.00
440205,3,2,0.00
14932403,194,2,0.00
18380971,8,4,0.00
74525917,180,2,0.00
91636655,42,29,29.90
47592657,9,6,0.00
85731453,85,10,0.00
32524883,0,4,0.00
14196063,182,1,0.00
99400616,0,19,0.00
69579757,188,3,0.00
89833307,56,4,0.00
98391550,190,2,0.00
11755470,167,2,0.00
25246740,10,23,0.00
67753255,34,2,0.00
89326444,108,2,0.00
35627157,207,2,0.00
82055718,4,25,0.00
18567766,18,24,0.00
56704249,103,7,0.00
93091193,204,2,0.00
257881,208,1,0.00
28331067,183,1,0.00
34408786,39,7,0.00
79417811,26,4,0.00
52148410,204,3,0.00
36730750,209,2,0.00
66823473,16,43,0.00
636486,196,1,0.00
43339534,192,1,0.00
31722878,48,7,0.00
19951149,14,21,0.00
35514488,99,10,0.00
47776996,28,11,0.00
93864430,2,8,0.00
83519021,9,10,0.00
13029768,185,1,0.00
81675152,183,4,0.00
35660871,11,10,0.00
44205377,7,11,0.00
62600380,0,7,0.00
51885491,34,6,0.00
64530268,190,6,0.00
83984862,191,4,0.00
85764752,67,4,0.00
45033390,190,1,0.00
12741831,192,2,0.00
13236125,147,5,0.00
2294095,196,3,0.00
74085629,14,7,0.00
52291092,23,17,0.00
18279311,11,6,0.00
17224463,8,18,0.00
48620847,180,4,0.00
12426303,199,3,0.00
60277577,188,1,0.00
51409176,64,8,0.00
33080356,4,8,0.00
99846377,4,23,0.00
87733435,193,2,0.00
55629321,196,1,0.00
31135148,29,8,0.00
4959390,24,6,0.00
39009465,181,4,0.00
74151082,177,6,0.00
22849090,0,12,0.00
28269965,188,1,0.00
66539220,0,51,0.00
26825377,202,2,0.00
39262629,48,5,0.00
84807276,208,1,0.00
1437864,83,2,0.00
35521238,10,25,0.00
73836149,28,12,0.00
98076852,16,6,0.00
31018237,9,12,0.00
85572587,187,2,0.00
17578245,99,6,0.00
32722873,40,5,0.00
42427691,197,6,0.00
43101063,28,12,0.00
91735172,211,2,0.00
54003036,33,18,0.00
70237480,35,3,0.00
11255085,211,1,0.00
48975084,38,15,0.00
26553066,198,4,0.00
25711239,182,1,0.00
37124715,49,9,0.00
34740481,194,3,0.00
98549145,14,3,0.00
33023402,192,1,0.00
53329687,191,4,0.00
47998673,188,1,0.00
67596295,10,58,0.00
4650526,135,2,0.00
63178787,1,16,0.00
6952175,7,32,0.00
1466835,193,3,0.00
85903561,11,10,0.00
33086911,97,4,0.00
76029277,11,9,0.00
62371521,6,53,0.00
93910839,96,9,0.00
16015469,196,8,0.00
1049936,209,1,0.00
60007814,185,1,0.00
51295966,50,8,0.00
41689124,195,3,0.00
19130335,16,3,0.00
90570509,7,12,0.00
51640677,27,3,0.00
74439866,28,15,0.00
30381370,1,60,59.80
79859141,187,1,0.00
43367643,185,3,0.00
2103404,6,12,0.00
90388686,189,5,0.00
48276457,197,1,0.00
22644459,190,1,0.00
78027323,183,2,0.00
21814863,202,1,0.00
37842034,194,4,0.00
78423727,200,1,0.00
40296441,2,21,0.00
58620933,202,3,0.00
72758493,12,28,0.00
86874562,174,3,0.00
48319494,0,9,0.00
1609322,7,6,0.00
47711363,105,5,0.00
79707763,190,11,0.00
3710362,46,5,0.00
29823850,23,11,0.00
90016925,196,3,0.00
84761079,182,1,0.00
32937843,108,4,0.00
56545901,7,4,0.00
12809242,58,9,0.00
66317569,175,5,0.00
73992276,58,4,0.00
91751737,192,1,0.00
80404959,30,10,0.00
23138026,183,4,0.00
52208954,119,3,0.00
7861038,211,1,0.00
17533267,196,1,0.00
37903027,28,3,0.00
71946232,181,3,0.00
1283698,211,1,0.00
99491639,183,1,0.00
62838158,2,41,0.00
47714420,2,9,0.00
28884313,17,6,0.00
31636309,187,2,0.00
20763098,2,42,0.00
83203673,0,22,0.00
67715502,27,15,0.00
85065309,51,3,0.00
22532580,185,4,0.00
613203,0,49,0.00
84142294,172,7,0.00
99969428,49,8,0.00
89586764,176,4,0.00
96376561,71,3,0.00
94699479,1,80,0.00
43503395,182,1,0.00
73793736,80,3,0.00
61600299,59,13,0.00
23726323,7,3,0.00
58073157,185,1,0.00
87671171,180,6,0.00
65916259,197,1,0.00
45602022,198,1,0.00
11952673,24,2,0.00
63391121,204,1,0.00
66303314,8,4,0.00
50975171,30,2,0.00
51183652,202,1,0.00
24726040,26,4,0.00
31824747,200,1,0.00
34626355,58,5,0.00
64983480,208,1,0.00
84123917,199,1,0.00
63509014,182,7,0.00
77112827,186,3,0.00
82133511,195,2,0.00
66554437,188,2,0.00
73090655,163,8,0.00
88856693,176,3,0.00
70555169,178,5,0.00
69158902,48,8,0.00
258634,55,22,119.60
33306759,2,14,0.00
29287143,193,1,0.00
84529495,14,20,0.00
69398687,208,1,0.00
32474163,52,2,0.00
93627313,185,2,0.00
57962380,184,2,0.00
90641758,180,3,0.00
18499024,39,4,0.00
57663434,3,4,0.00
6859732,179,2,0.00
16801461,149,7,0.00
17397481,193,3,0.00
74705075,87,12,0.00
47173056,202,1,0.00
95674662,210,1,0.00
80261619,206,1,0.00
29690042,198,2,0.00
48062978,185,3,0.00
23482777,4,29,0.00
53120247,115,2,0.00
79495953,38,4,0.00
59157866,93,8,0.00
77926831,195,1,0.00
69734295,197,1,0.00
99661623,16,15,0.00
87876658,182,6,0.00
62469726,132,16,0.00
36428830,185,1,0.00
52858055,1,29,0.00
49538933,184,1,0.00
65023420,12,23,0.00
83522470,3,19,0.00
75612438,176,10,0.00
99945501,57,6,0.00
77193382,154,3,0.00
25213839,1,54,0.00
98300375,8,8,209.30
27973764,41,23,0.00
42441723,13,7,0.00
16087242,7,15,0.00
13491244,17,23,0.00
92389523,42,28,0.00
42697858,42,10,0.00
30345008,203,3,0.00
97794783,186,1,0.00
51022104,3,8,0.00
7438603,0,30,0.00
627143,101,6,0.00
64691404,14,8,0.00
95859339,26,10,0.00
18337645,168,40,0.00
93212432,17,2,0.00
29049216,185,1,0.00
63700638,183,4,0.00
94721763,23,4,0.00
86840456,124,3,0.00
48211714,30,14,0.00
29524947,188,1,0.00
8889311,55,5,0.00
29576394,2,5,0.00
57494601,172,5,0.00
80350641,206,2,0.00
23204910,9,8,0.00
65068034,174,4,0.00
64825716,189,3,0.00
56540428,207,2,0.00
25435101,9,15,89.70
11011304,190,1,0.00
54381435,3,27,0.00
95118038,211,1,0.00
75772083,29,5,0.00
24276884,199,2,0.00
97650859,0,13,0.00
20799039,1,2,0.00
70301198,6,10,0.00
65662096,42,11,0.00
83557183,196,8,0.00
19119369,72,2,0.00
89079698,49,7,0.00
85535521,190,1,0.00
4181198,17,7,0.00
12811529,17,6,0.00
92152655,6,8,0.00
95498667,0,20,0.00
86426903,2,15,0.00
55422005,191,3,0.00
80085409,205,1,0.00
66237114,121,4,0.00
65005541,182,1,0.00
83001870,71,3,0.00
93834128,52,7,0.00
35140085,10,8,0.00
41590504,200,1,0.00
86144860,211,1,0.00
20181548,170,2,0.00
15707764,4,11,0.00
92976400,183,1,0.00
49708181,205,2,0.00
46416547,16,3,0.00
84715646,208,1,0.00
9782711,207,1,0.00
39646103,53,3,0.00
21543786,182,1,0.00
26046289,204,1,0.00
59796688,188,2,0.00
27617177,10,5,0.00
1778221,55,63,0.00
97779446,0,55,0.00
92882626,45,20,0.00
28519396,138,3,0.00
20752673,41,3,0.00
69321080,197,1,0.00
17281729,29,7,0.00
88406163,133,5,0.00
64313798,81,2,0.00
15387132,124,8,0.00
52437930,1,5,0.00
32265290,49,13,0.00
37415835,194,1,0.00
34243376,193,1,0.00
54886758,164,3,0.00
70939376,3,45,0.00
45461069,2,6,0.00
18203493,182,1,0.00
31371830,191,1,0.00
51889258,203,1,0.00
86910526,199,1,0.00
90751061,205,1,0.00
84488565,10,31,0.00
69732254,206,1,0.00
95984677,196,1,0.00
45652218,50,14,0.00
81727664,185,1,0.00
52532434,27,18,0.00
55463027,175,6,0.00
96244167,192,8,0.00
9063056,37,12,0.00
45166806,171,7,0.00
87131281,14,59,119.60
98145966,14,23,29.90
5987918,10,6,0.00
62813870,156,6,0.00
9289476,148,3,0.00
46712247,22,16,89.70
16287840,50,3,0.00
82959105,168,35,0.00
24671330,3,15,59.80
75339346,171,6,0.00
68929757,199,1,0.00
84462050,16,4,0.00
40693589,6,8,0.00
66193144,14,10,0.00
37454438,10,15,0.00
97073010,14,13,0.00
17701416,201,9,0.00
48058149,30,34,149.50
69291488,205,1,0.00
51946839,1,16,0.00
9849801,0,21,0.00
3051231,30,8,0.00
28322139,196,2,0.00
61997456,193,1,0.00
73339628,195,2,0.00
80191320,73,8,0.00
57278666,24,12,0.00
71248916,203,5,0.00
12417773,185,4,0.00
67940319,2,4,0.00
62728386,201,1,0.00
72184789,195,1,0.00
11009999,178,3,0.00
64856874,162,6,0.00
4118522,4,18,0.00
50530850,167,4,0.00
20382598,184,1,0.00
24060251,196,1,0.00
245415,200,3,0.00
58156168,169,3,0.00
30467982,1,23,0.00
95809097,44,3,0.00
71232388,21,31,0.00
9021144,160,2,0.00
92184803,54,3,0.00
66207253,199,1,0.00
96058202,25,9,0.00
37312051,199,4,0.00
40990494,87,14,0.00
10196241,184,4,0.00
16282175,181,12,0.00
164631,23,5,0.00
17997491,202,2,0.00
50121336,0,49,59.80
50903982,190,1,0.00
39289247,183,1,0.00
45740350,16,9,0.00
27108860,42,34,0.00
99210257,44,23,0.00
67323280,166,4,0.00
52949433,1,8,0.00
56905660,24,31,0.00
58776782,21,5,0.00
74529043,3,11,0.00
73436940,182,1,0.00
78076042,117,2,0.00
46677451,189,1,0.00
93792777,211,1,0.00
80166242,29,13,0.00
81189454,55,16,0.00
44754988,186,2,0.00
69773336,185,3,0.00
38014348,3,126,0.00
77716332,18,8,0.00
23529824,182,2,0.00
43921210,74,5,0.00
37169541,19,4,0.00
65036908,28,5,0.00
3483653,48,27,0.00
11367983,170,25,0.00
27606168,29,24,0.00
87029369,42,8,0.00
8222002,167,8,0.00
10664687,2,27,0.00
3760100,13,22,0.00
92838172,169,9,0.00
68286275,1,9,0.00
17092876,171,6,0.00
56614726,2,19,59.80
834917,177,7,0.00
95241673,190,54,0.00
42552637,7,7,0.00
91678836,65,2,0.00
36083704,189,57,0.00
563070,8,2,0.00
41617079,193,1,0.00
94457722,24,36,0.00
64387300,1,54,0.00
61331890,3,23,0.00
76620199,5,34,0.00
95278241,191,4,0.00
76746622,183,1,0.00
36342816,48,10,0.00
35141874,172,2,0.00
49116200,60,15,0.00
50855558,79,14,0.00
50655561,2,12,0.00
72573756,192,1,0.00
20498702,184,2,0.00
73659785,182,3,0.00
49098888,11,12,0.00
77659704,0,3,0.00
36569691,4,3,0.00
58455131,0,19,0.00
32606732,31,6,0.00
67431249,0,12,0.00
8943460,112,46,0.00
97169970,8,29,0.00
4888971,65,3,0.00
12106676,16,3,0.00
21970406,186,1,0.00
85065684,0,43,0.00
44774593,41,10,0.00
12968732,1,16,0.00
49718529,185,7,0.00
86239653,30,8,0.00
17915917,195,1,0.00
75271463,192,1,0.00
2929047,79,8,0.00
98824845,196,1,0.00
28714936,3,2,0.00
3199589,200,2,0.00
29174832,27,19,0.00
63764728,8,6,0.00
47806153,18,28,0.00
46693372,188,1,0.00
85208320,28,55,0.00
27597217,10,20,0.00
62258626,196,1,0.00
80575395,35,3,0.00
50336747,195,3,0.00
78232332,0,62,0.00
13198209,209,2,0.00
40078193,119,5,0.00
74222958,47,31,0.00
5056788,17,15,0.00
87789124,198,1,0.00
32598797,7,20,0.00
30935532,28,3,0.00
90249436,0,12,0.00
63675952,97,9,0.00
46466995,8,5,0.00
38506847,77,2,0.00
81234286,36,2,0.00
87235234,181,3,0.00
19329891,208,2,0.00
67564393,191,1,0.00
64606664,45,6,0.00
30161067,203,2,0.00
7164214,10,20,0.00
91328326,50,4,0.00
63704966,187,2,0.00
82157232,199,1,0.00
82302659,44,6,0.00
79550162,8,74,0.00
88138704,36,38,23.90
20122793,111,9,0.00
88330657,28,2,0.00
69201604,53,21,0.00
56450278,86,6,0.00
36448741,10,12,0.00
24246479,161,5,0.00
59898600,203,3,0.00
63265674,193,1,0.00
25801160,7,9,0.00
25269883,84,2,0.00
70792266,124,3,0.00
52618525,34,4,0.00
20494182,183,2,0.00
85006248,30,5,0.00
27167566,203,1,0.00
84594696,8,9,0.00
34322082,202,6,29.90
20099444,179,4,0.00
50868041,200,3,0.00
79242434,8,2,0.00
6246595,52,9,0.00
33023396,211,1,0.00
38572801,195,2,0.00
76643067,186,7,0.00
18731295,189,5,0.00
14893860,195,1,0.00
55169179,195,1,0.00
30536180,201,2,0.00
83101117,17,4,0.00
76504739,70,29,0.00
48474261,198,1,0.00
29041891,199,1,0.00
84802679,186,1,0.00
58195372,2,43,0.00
55417408,7,97,0.00
68759172,204,1,0.00
64286310,198,1,0.00
85057357,8,58,0.00
34490984,52,33,0.00
68658597,115,138,209.30
78096706,186,1,0.00
5352628,206,2,0.00
52405590,6,31,0.00
44879642,204,1,0.00
72312354,171,5,0.00
71557365,189,1,0.00
81074186,178,3,0.00
95632083,2,77,0.00
42170451,201,1,0.00
51301860,181,4,0.00
24652292,47,2,0.00
61823333,202,1,0.00
17026278,190,10,0.00
66860937,59,20,0.00
89319245,184,4,0.00
7049490,2,21,0.00
19308185,202,2,0.00
84964728,121,6,0.00
92967074,6,23,0.00
90022372,196,3,0.00
74002532,185,6,0.00
79307217,2,6,0.00
45521358,54,2,0.00
87538316,7,3,0.00
44537181,4,6,0.00
79626956,22,389,0.00
45855492,46,10,0.00
73918101,9,14,0.00
92593298,210,1,0.00
27764908,18,5,0.00
83031900,177,6,0.00
83347311,206,2,0.00
44330409,38,7,209.30
61791285,77,9,0.00
74835543,177,6,0.00
80246797,211,1,0.00
87126658,1,135,0.00
25850019,186,4,0.00
81522114,199,4,0.00
9409971,188,1,0.00
98232678,0,7,0.00
67421491,168,24,179.40
72650942,15,31,0.00
19151440,189,1,0.00
76943012,44,5,0.00
2617489,55,4,0.00
45832727,62,2,0.00
51838089,105,4,0.00
26265009,183,2,0.00
25737585,203,1,0.00
26196745,192,2,0.00
48171070,14,36,0.00
12424803,207,1,0.00
35538862,15,4,0.00
66107900,95,9,0.00
89396208,134,5,0.00
28087395,184,3,0.00
4143454,57,3,0.00
97315726,8,16,0.00
51015440,193,1,0.00
19995729,0,21,0.00
26717391,186,7,0.00
98673244,203,4,0.00
51761126,187,4,0.00
25610850,190,9,0.00
87117418,18,35,0.00
82898026,12,3,0.00
65739926,6,75,0.00
57905443,204,1,0.00
70640539,2,24,0.00
75381404,9,5,0.00
5619400,190,1,0.00
65109073,18,15,0.00
23059698,201,1,0.00
55023689,166,2,0.00
57557921,50,9,0.00
94347420,35,7,0.00
72020132,52,8,0.00
66966816,196,2,0.00
28395761,24,11,0.00
96577657,65,5,0.00
79437951,7,14,0.00
7740649,211,1,0.00
60326900,3,16,0.00
99797140,44,3,0.00
45054326,1,34,0.00
46330098,204,1,0.00
75546307,14,8,0.00
42414893,183,1,0.00
19789220,2,29,0.00
51362166,56,6,0.00
52845337,137,10,0.00
55752169,182,7,0.00
40168767,13,2,0.00
34691997,192,1,0.00
56441436,36,9,0.00
60492759,169,3,0.00
85225174,196,1,0.00
83951317,198,1,0.00
19396801,184,5,0.00
57209781,173,11,0.00
44551605,27,16,0.00
48452718,181,3,0.00
20055866,195,3,0.00
38148786,157,8,0.00
5288163,209,1,0.00
85120331,182,3,0.00
69907943,2,17,0.00
65638106,189,2,0.00
98950484,22,16,0.00
30634986,209,1,0.00
32403804,50,6,0.00
83757732,193,2,0.00
76812593,91,6,0.00
31399255,20,28,0.00
75149528,196,3,0.00
59442889,23,33,59.80
94728052,65,5,0.00
67043278,7,18,0.00
24523364,23,5,0.00
92170923,7,7,0.00
46255723,10,10,0.00
63683529,12,14,0.00
11802841,194,1,0.00
98796355,45,3,0.00
79558114,41,10,0.00
2538036,122,17,0.00
23941419,10,14,0.00
999903,204,1,0.00
95136670,194,2,0.00
11439882,186,2,0.00
2449655,21,162,0.00
17391384,22,98,0.00
85610068,1,20,0.00
79118822,186,3,0.00
26624593,33,4,0.00
16219453,208,2,0.00
88833378,29,3,0.00
8580959,201,2,0.00
63702816,188,4,0.00
29304378,190,2,0.00
62493954,17,17,0.00
66352571,194,2,0.00
84470205,3,21,0.00
6253605,5,7,0.00
102235,192,1,0.00
52571704,10,16,0.00
88566987,202,1,0.00
15010545,11,14,0.00
9768350,9,17,0.00
85468202,192,1,0.00
42807547,189,1,0.00
48331064,39,10,0.00
98201944,96,3,0.00
4747935,197,1,0.00
51749287,24,30,0.00
28039675,190,1,0.00
63779905,187,2,0.00
13088600,185,1,0.00
76117369,170,5,0.00
14875154,5,43,0.00
17786219,198,5,0.00
81089692,196,1,0.00
46658699,65,7,89.70
15160755,138,8,0.00
97673833,196,1,0.00
18593943,135,2,0.00
1078274,168,5,0.00
370507,48,4,0.00
29144427,36,2,0.00
50484338,20,14,0.00
39169313,1,15,0.00
31383526,4,8,0.00
75604910,192,2,0.00
66191495,36,12,0.00
24464890,19,6,0.00
60820948,10,3,0.00
70259641,1,71,0.00
1883047,196,2,0.00
90107550,201,1,0.00
87353562,29,2,0.00
29894395,64,2,0.00
74972474,190,3,0.00
17351759,15,12,0.00
43670027,12,8,0.00
32210457,2,5,0.00
83597017,9,20,209.30
73357988,176,2,0.00
79646415,52,13,0.00
29872755,13,27,0.00
37882675,181,4,0.00
4771831,201,1,0.00
72610530,91,13,0.00
89726091,6,145,0.00
12827636,183,9,0.00
2865346,184,3,0.00
42140879,168,3,0.00
35617173,8,25,0.00
42801433,9,26,0.00
92591071,191,5,0.00
17685060,175,3,0.00
86861157,7,18,0.00
4314285,204,1,0.00
40561063,29,3,0.00
15530312,101,4,0.00
62041443,77,2,0.00
72739930,2,6,0.00
12586692,115,8,0.00
42143089,205,1,0.00
33868770,50,3,0.00
45404424,202,1,0.00
54194906,35,15,0.00
3722387,193,1,0.00
35122853,199,1,0.00
44119701,197,3,0.00
34702694,11,3,0.00
18696871,26,2,0.00
95725857,2,34,0.00
28540627,203,1,0.00
80503579,171,14,0.00
10188355,183,4,0.00
5694010,82,11,0.00
48485788,1,15,0.00
36376925,43,25,0.00
38719954,198,1,0.00
12562404,163,9,0.00
24440897,6,12,0.00
53119792,113,10,0.00
25910002,44,3,0.00
79109914,202,3,0.00
61233393,190,1,0.00
61032549,203,1,0.00
44054998,7,4,0.00
27990624,200,1,0.00
42123189,194,7,0.00
53942206,8,4,0.00
78090921,9,22,0.00
5759228,182,1,0.00
94921963,17,4,0.00
6916715,210,1,0.00
26119001,191,5,0.00
17335592,185,5,0.00
62103713,189,1,0.00
6571277,16,12,0.00
4468245,8,11,0.00
94915534,191,2,0.00
55649882,162,8,0.00
89586747,10,31,0.00
83523535,11,2,0.00
71244937,194,7,0.00
84186722,41,8,0.00
43980703,11,71,0.00
19961371,71,5,0.00
86680230,36,29,0.00
80422068,12,9,0.00
58036838,1,10,0.00
8551493,40,4,0.00
94612074,44,3,0.00
33465496,29,51,0.00
93803583,22,5,0.00
71032549,119,5,0.00
89853828,45,15,0.00
94707196,14,5,0.00
81228080,11,9,0.00
37893810,183,3,0.00
66921532,47,2,0.00
14009946,206,7,0.00
58199952,200,1,0.00
54636236,0,5,0.00
52392858,6,6,0.00
7491633,193,1,0.00
31118497,0,21,0.00
57161812,182,2,0.00
65162435,0,33,0.00
99402760,9,15,0.00
98229372,50,11,0.00
33959876,19,8,0.00
82590112,2,37,0.00
44825178,20,6,0.00
57720563,26,6,0.00
43510909,138,5,0.00
91965359,192,3,0.00
39161928,44,8,0.00
93131004,49,3,0.00
71465320,203,1,0.00
45287241,185,1,0.00
81533578,165,5,0.00
18333586,191,1,0.00
65979894,20,5,0.00
49364452,210,1,0.00
45288323,17,5,0.00
426299,3,9,0.00
44234720,185,2,0.00
16438677,29,20,0.00
47413230,1,75,209.30
80883690,82,15,0.00
90720573,49,15,0.00
44036996,193,2,0.00
76115285,11,8,0.00
86044279,196,1,0.00
59668745,199,4,0.00
25817954,177,12,0.00
19008801,181,3,0.00
92100750,205,1,0.00
3590116,203,2,0.00
18295232,70,11,0.00
1666179,50,9,0.00
49867047,191,2,0.00
53766998,8,12,0.00
4316326,51,2,0.00
9997249,184,2,0.00
47536968,16,17,0.00
84319869,4,58,0.00
59312922,176,9,0.00
68718073,79,4,0.00
28538194,53,4,0.00
63941453,204,2,0.00
6236874,197,1,0.00
37988789,99,3,0.00
65898148,170,20,0.00
77620002,206,1,0.00
85559543,8,35,0.00
36144577,61,16,0.00
57646597,180,3,0.00
9447844,0,34,0.00
36107740,199,2,0.00
78882790,197,1,0.00
59926904,196,2,0.00
36092735,206,1,0.00
86797462,108,3,0.00
42236110,101,3,0.00
55238582,160,11,0.00
29655933,203,2,0.00
18058178,29,15,0.00
44827531,195,3,0.00
11326383,190,1,0.00
1224079,184,1,0.00
3680063,192,2,0.00
8348170,2,53,0.00
10086772,9,77,0.00
60021256,17,4,0.00
18771624,31,4,0.00
64115622,166,2,0.00
21435116,5,25,0.00
88781253,11,10,0.00
33708962,11,30,0.00
58231691,204,1,0.00
7559596,28,5,0.00
9910783,202,1,0.00
59731218,194,1,0.00
81616140,23,67,59.80
14514691,170,3,0.00
10175136,9,17,0.00
44146671,16,4,0.00
18903002,7,16,0.00
63639324,1,76,119.60
28434181,11,7,0.00
58104266,52,8,0.00
92432909,2,25,0.00
48579453,24,3,0.00
79063843,183,5,0.00
2804599,46,17,0.00
6429188,8,8,0.00
43749938,206,1,0.00
51581453,199,1,0.00
47609620,126,4,0.00
67974803,200,3,0.00
36782941,42,12,0.00
19087679,198,1,0.00
32613493,190,1,0.00
89278206,13,2,0.00
17714260,194,1,0.00
9151045,21,44,0.00
65959021,12,12,209.30
52818619,92,3,0.00
45242973,8,22,0.00
23520710,16,16,0.00
17855562,5,12,0.00
55894619,17,22,0.00
76349279,79,9,0.00
18533992,5,23,0.00
47151997,204,1,0.00
92886393,9,21,0.00
37453419,21,13,0.00
3533866,1,40,23.90
24717825,195,1,0.00
53166410,35,192,0.00
74687906,168,5,0.00
85676039,8,21,0.00
14372762,9,16,0.00
26080816,19,106,209.30
43146244,33,10,0.00
94004052,195,2,0.00
48165093,174,5,0.00
93777632,181,3,0.00
97898796,163,2,0.00
70436698,186,1,0.00
73547448,183,1,0.00
96532639,18,5,0.00
2205877,29,3,0.00
90620058,167,6,0.00
55551969,10,4,0.00
28280413,187,3,0.00
60760404,53,3,0.00
88780125,71,7,0.00
49189104,205,1,0.00
15991433,3,9,0.00
78196096,38,40,0.00
98860208,2,5,0.00
60716935,207,2,0.00
82784590,34,2,0.00
82125559,192,6,0.00
18077325,94,7,0.00
61810884,3,38,29.90
61314592,195,4,0.00
93893985,81,20,0.00
87898404,202,1,0.00
21795908,201,1,0.00
68001524,186,5,0.00
98473339,98,9,0.00
7986877,2,8,0.00
84960586,55,4,0.00
43747837,191,1,0.00
79880612,165,8,0.00
93070835,209,1,0.00
86502970,17,35,0.00
93314284,25,16,0.00
21991107,194,1,0.00
10185249,193,1,0.00
17532829,0,24,0.00
45853079,99,9,0.00
52757211,1,34,119.60
32949665,16,3,0.00
56801538,190,6,0.00
66244230,1,14,0.00
45782906,204,1,0.00
20591580,211,1,0.00
58488204,203,1,0.00
58887164,206,3,0.00
5533246,104,6,0.00
63096191,59,3,0.00
82561150,30,5,0.00
33341177,27,15,0.00
35008398,0,128,0.00
64654819,2,52,59.80
93001916,14,13,0.00
2293926,14,3,0.00
19889801,9,7,0.00
11523182,191,3,0.00
73582181,0,35,0.00
957390,45,10,0.00
45150971,210,1,0.00
50894885,114,7,0.00
23908349,7,40,0.00
25151661,0,28,0.00
55481295,201,2,0.00
17198804,16,6,0.00
74714627,1,17,0.00
75058923,7,25,0.00
82064935,29,3,0.00
44941471,177,8,0.00
51708079,208,1,0.00
18018490,2,12,209.30
59903758,184,1,0.00
57081071,32,24,0.00
98228728,176,5,0.00
9275350,4,13,0.00
57997399,1,6,0.00
79419351,188,1,0.00
61995452,13,6,0.00
37168728,196,1,0.00
40559277,74,26,0.00
35513864,58,8,0.00
37041758,90,6,0.00
79425279,1,12,0.00
35206059,30,13,0.00
13020654,210,1,0.00
23022191,7,2,0.00
52510499,12,2,0.00
96892976,198,5,0.00
54961511,33,6,0.00
8520710,7,6,0.00
37687539,163,11,0.00
47636152,102,3,0.00
23649672,170,4,0.00
66781043,88,3,0.00
63210898,178,22,0.00
19848324,192,7,0.00
15813437,38,7,0.00
23394493,73,6,0.00
53461546,192,1,0.00
13910058,198,1,0.00
9562033,7,105,0.00
10526064,79,6,0.00
42258503,72,12,0.00
76149171,24,3,0.00
66084408,196,2,0.00
16166263,5,35,0.00
78383501,185,2,0.00
36501934,87,5,0.00
55726407,15,8,0.00
74051440,196,1,0.00
77687132,175,2,0.00
43268777,104,6,0.00
93182359,8,9,0.00
30221771,80,8,0.00
86213307,186,1,0.00
49389839,14,25,0.00
54254448,191,3,0.00
96787363,196,1,0.00
72521445,10,31,0.00
13783950,208,1,0.00
81434082,185,1,0.00
9600264,52,2,0.00
42670447,203,1,0.00
977885,185,39,0.00
92618433,133,4,0.00
84267887,113,3,0.00
71655155,0,6,0.00
39617639,178,17,0.00
71237111,176,15,0.00
69512999,8,4,0.00
2884745,22,12,0.00
66989587,192,3,0.00
8920815,192,1,0.00
32589626,38,9,0.00
24478939,170,3,0.00
26489577,7,17,0.00
21248338,206,1,0.00
34100929,16,21,0.00
82512099,9,13,0.00
57710089,199,1,0.00
31605257,184,1,0.00
68205551,59,13,0.00
44901076,12,14,0.00
40262558,184,1,0.00
17119740,182,3,0.00
41692021,17,16,0.00
15601255,168,2,0.00
9313283,36,25,0.00
69524211,36,16,0.00
31596209,126,12,0.00
87209844,29,2,0.00
62168350,35,18,0.00
43813307,176,7,0.00
58629463,16,4,0.00
